id,date,user,employee_id,to,external_flag,size_kb,has_attachment,off_hours_flag
E000249,2026-01-30 07:32:02,sneha.joshi10,EMP0010,vikram.nair27@company-intranet.local,0,236,0,0
E000250,2026-01-16 05:45:14,sneha.joshi10,EMP0010,divya.joshi22@company-intranet.local,0,45,0,0
E000251,2026-01-19 10:33:17,sneha.joshi10,EMP0010,isha.naidu32@company-intranet.local,0,158,0,0
E000252,2026-01-26 08:45:12,sneha.joshi10,EMP0010,vikram.menon2@company-intranet.local,0,13,1,0
E000253,2026-01-28 08:34:55,sneha.joshi10,EMP0010,arjun.mehta34@company-intranet.local,0,351,0,0
E000254,2026-01-29 11:27:38,sneha.joshi10,EMP0010,kavya.patil17@company-intranet.local,0,259,0,0
E000255,2026-01-14 07:00:21,sneha.joshi10,EMP0010,manoj.khan13@company-intranet.local,0,348,0,0
E000256,2026-02-08 11:52:51,sneha.joshi10,EMP0010,deepak.naidu59@company-intranet.local,0,485,0,0
E000257,2026-01-17 16:56:25,sneha.joshi10,EMP0010,tanya.verma28@company-intranet.local,0,426,0,0
E000258,2026-01-06 10:04:33,sneha.joshi10,EMP0010,kiran.joshi16@company-intranet.local,0,430,0,0
E000259,2026-02-14 16:01:02,sneha.joshi10,EMP0010,rohan.sharma4@company-intranet.local,0,141,0,0
E000260,2026-01-27 11:19:21,sneha.joshi10,EMP0010,isha.saxena41@company-intranet.local,0,306,0,0
E000261,2026-01-05 15:03:28,sneha.joshi10,EMP0010,rahul.gupta38@company-intranet.local,0,253,1,0
E000262,2026-01-30 07:16:02,sneha.joshi10,EMP0010,vikram.menon2@company-intranet.local,0,388,1,0
E000263,2026-01-17 13:34:49,sneha.joshi10,EMP0010,varun.iyer36@company-intranet.local,0,39,1,0
E000264,2026-02-06 15:54:45,sneha.joshi10,EMP0010,isha.saxena41@company-intranet.local,0,361,0,0
E000265,2026-02-06 00:15:42,sneha.joshi10,EMP0010,isha.pillai46@company-intranet.local,0,38,0,0
E000266,2026-01-12 04:39:38,sneha.joshi10,EMP0010,farah.chatterjee33@company-intranet.local,0,24,1,0
E000267,2026-01-20 14:38:52,sneha.joshi10,EMP0010,isha.naidu32@company-intranet.local,0,480,0,0
E000268,2026-02-08 12:31:40,sneha.joshi10,EMP0010,tanya.khan15@company-intranet.local,0,336,0,0
E000269,2026-01-30 13:43:07,rahul.bhatt11,EMP0011,kiran.iyer53@company-intranet.local,0,217,0,0
E000270,2026-02-08 12:18:06,rahul.bhatt11,EMP0011,vikram.nair27@company-intranet.local,0,469,0,0
E000271,2026-01-07 08:31:18,rahul.bhatt11,EMP0011,rohan.sharma4@company-intranet.local,0,253,0,0
E000272,2026-02-06 09:14:53,rahul.bhatt11,EMP0011,neha.naidu12@company-intranet.local,0,395,0,0
E000273,2026-01-28 08:47:44,rahul.bhatt11,EMP0011,farah.chatterjee33@company-intranet.local,0,347,1,0
E000274,2026-02-08 09:36:58,rahul.bhatt11,EMP0011,deepak.gupta8@company-intranet.local,0,317,0,0
E000275,2026-01-01 06:52:58,rahul.bhatt11,EMP0011,kavya.patil17@company-intranet.local,0,89,0,0
E000276,2026-02-12 08:13:29,rahul.bhatt11,EMP0011,rohan.sharma4@company-intranet.local,0,268,0,0
E000277,2026-02-04 16:06:05,rahul.bhatt11,EMP0011,vikram.nair27@company-intranet.local,0,33,0,0
E000278,2026-02-12 14:01:40,rahul.bhatt11,EMP0011,swati.kapoor52@company-intranet.local,0,343,1,0
E000279,2026-01-17 07:59:57,rahul.bhatt11,EMP0011,manoj.sharma60@company-intranet.local,0,284,0,0
E000280,2026-01-16 10:44:48,rahul.bhatt11,EMP0011,rahul.khan40@company-intranet.local,0,297,1,0
E000281,2026-02-08 12:49:37,rahul.bhatt11,EMP0011,deepak.bose29@company-intranet.local,0,466,0,0
E000282,2026-01-08 07:28:01,rahul.bhatt11,EMP0011,vikram.reddy47@company-intranet.local,0,433,1,0
E000283,2026-02-02 13:18:59,rahul.bhatt11,EMP0011,nikhil.kapoor43@company-intranet.local,0,265,0,0
E000284,2026-01-05 20:59:25,rahul.bhatt11,EMP0011,anjali.mehta58@company-intranet.local,0,138,0,0
E000285,2026-02-04 08:48:07,rahul.bhatt11,EMP0011,deepak.bose29@company-intranet.local,0,489,0,0
E000286,2026-02-03 12:59:14,rahul.bhatt11,EMP0011,farah.pillai37@company-intranet.local,0,230,1,0
E000287,2026-01-24 11:00:34,rahul.bhatt11,EMP0011,neha.naidu12@company-intranet.local,0,36,0,0
E000288,2026-01-17 12:26:30,rahul.bhatt11,EMP0011,divya.verma21@company-intranet.local,0,247,1,0
E000289,2026-01-06 16:11:53,rahul.bhatt11,EMP0011,manoj.khan13@company-intranet.local,0,199,1,0
E000290,2026-01-20 13:05:48,neha.naidu12,EMP0012,sameer.reddy42@company-intranet.local,0,347,0,0
E000291,2026-01-11 12:31:43,neha.naidu12,EMP0012,kiran.iyer53@company-intranet.local,0,307,0,0
E000292,2026-01-11 13:27:35,neha.naidu12,EMP0012,anjali.mehta58@company-intranet.local,0,263,0,0
E000293,2026-01-30 14:25:37,neha.naidu12,EMP0012,nikhil.kapoor43@company-intranet.local,0,481,0,0
E000294,2026-02-12 13:17:02,neha.naidu12,EMP0012,rahul.gupta38@company-intranet.local,0,186,0,0
E000295,2026-01-08 09:50:05,neha.naidu12,EMP0012,anjali.kapoor51@company-intranet.local,0,302,0,0
E000296,2026-01-08 10:02:31,neha.naidu12,EMP0012,anjali.mehta58@company-intranet.local,0,287,1,0
E000297,2026-01-16 08:18:43,neha.naidu12,EMP0012,anjali.mehta58@company-intranet.local,0,418,1,0
E000298,2026-02-05 12:21:46,neha.naidu12,EMP0012,vikram.naidu25@company-intranet.local,0,186,0,0
E000299,2026-01-30 13:54:51,neha.naidu12,EMP0012,nikhil.kapoor43@company-intranet.local,0,348,1,0
E000300,2026-01-26 08:40:02,neha.naidu12,EMP0012,manoj.mehta57@company-intranet.local,0,314,0,0
E000301,2026-02-14 13:53:39,neha.naidu12,EMP0012,vikram.naidu25@company-intranet.local,0,201,1,0
E000302,2026-01-16 14:59:39,neha.naidu12,EMP0012,tanya.verma28@company-intranet.local,0,18,0,0
E000303,2026-01-29 12:09:04,neha.naidu12,EMP0012,deepak.bose29@company-intranet.local,0,10,0,0
E000304,2026-02-05 10:24:09,neha.naidu12,EMP0012,rahul.bhatt11@company-intranet.local,0,482,0,0
E000305,2026-02-07 15:52:40,neha.naidu12,EMP0012,vikram.nair27@company-intranet.local,0,145,1,0
E000306,2026-02-04 07:32:36,neha.naidu12,EMP0012,anjali.kapoor51@company-intranet.local,0,403,0,0
E000307,2026-02-04 10:44:32,manoj.khan13,EMP0013,tanya.khan15@company-intranet.local,0,319,0,0
E000308,2026-01-28 08:16:25,manoj.khan13,EMP0013,rajesh.sharma31@company-intranet.local,0,82,1,0
E000309,2026-01-29 13:04:27,manoj.khan13,EMP0013,vikram.menon2@company-intranet.local,0,324,0,0
E000310,2026-01-06 09:13:53,manoj.khan13,EMP0013,deepak.gupta8@company-intranet.local,0,305,1,0
E000311,2026-01-16 10:48:38,manoj.khan13,EMP0013,isha.saxena41@company-intranet.local,0,422,0,0
E000312,2026-01-14 14:06:14,manoj.khan13,EMP0013,meera.reddy14@company-intranet.local,0,248,1,0
E000313,2026-01-27 17:21:11,manoj.khan13,EMP0013,kiran.joshi16@company-intranet.local,0,27,0,0
E000314,2026-01-21 12:06:25,manoj.khan13,EMP0013,divya.joshi22@company-intranet.local,0,404,1,0
E000315,2026-01-02 17:23:58,manoj.khan13,EMP0013,meera.das18@company-intranet.local,0,389,0,0
E000316,2026-02-01 08:07:39,manoj.khan13,EMP0013,swati.das7@company-intranet.local,0,224,0,0
E000317,2026-02-11 03:12:44,manoj.khan13,EMP0013,farah.gupta19@company-intranet.local,0,145,0,0
E000318,2026-02-06 11:54:04,manoj.khan13,EMP0013,rajesh.sharma31@company-intranet.local,0,391,1,0
E000319,2026-01-31 17:59:47,manoj.khan13,EMP0013,ritu.bhatt5@company-intranet.local,0,400,1,0
E000320,2026-01-09 14:38:34,manoj.khan13,EMP0013,farah.pillai37@company-intranet.local,0,390,1,0
E000321,2026-02-10 04:34:58,manoj.khan13,EMP0013,vikram.reddy47@company-intranet.local,0,6,0,0
E000322,2026-01-30 16:09:06,manoj.khan13,EMP0013,meera.das18@company-intranet.local,0,45,0,0
E000323,2026-01-18 11:54:06,manoj.khan13,EMP0013,anjali.kapoor51@company-intranet.local,0,120,0,0
E000324,2026-02-09 08:25:40,manoj.khan13,EMP0013,vikram.naidu25@company-intranet.local,0,489,0,0
E000325,2026-02-04 11:42:34,manoj.khan13,EMP0013,rahul.khan40@company-intranet.local,0,417,0,0
E000326,2026-02-14 21:25:44,manoj.khan13,EMP0013,rahul.khan40@company-intranet.local,0,286,0,0
E000327,2026-01-20 18:24:36,manoj.khan13,EMP0013,neha.joshi20@company-intranet.local,0,357,0,0
E000328,2026-01-21 10:16:20,manoj.khan13,EMP0013,swati.kapoor52@company-intranet.local,0,342,0,0
E000329,2026-01-08 07:08:46,manoj.khan13,EMP0013,divya.kapoor39@company-intranet.local,0,352,0,0
E000330,2026-02-13 23:15:44,meera.reddy14,EMP0014,manoj.sharma60@company-intranet.local,0,200,1,0
E000331,2026-01-03 06:05:27,meera.reddy14,EMP0014,karthik.rao44@company-intranet.local,0,377,0,0
E000332,2026-01-15 12:49:35,meera.reddy14,EMP0014,swati.kapoor52@company-intranet.local,0,207,0,0
E000333,2026-01-27 11:45:41,meera.reddy14,EMP0014,anjali.nair9@company-intranet.local,0,56,1,0
E000334,2026-02-07 05:38:03,meera.reddy14,EMP0014,pooja@protonmail.com,1,2125,1,1
E000335,2026-01-04 04:51:08,meera.reddy14,EMP0014,suresh@outlook.com,1,4931,1,1
E000336,2026-01-04 22:24:43,meera.reddy14,EMP0014,rajesh@outlook.com,1,14869,1,1
E000337,2026-02-05 11:26:03,meera.reddy14,EMP0014,divya.verma21@company-intranet.local,0,409,0,0
E000338,2026-01-17 04:20:27,meera.reddy14,EMP0014,rajesh@outlook.com,1,10028,1,1
E000339,2026-01-29 17:36:28,meera.reddy14,EMP0014,anjali.kapoor51@company-intranet.local,0,492,0,0
E000340,2026-01-21 08:32:51,meera.reddy14,EMP0014,divya.kapoor39@company-intranet.local,0,19,0,0
E000341,2026-01-09 05:16:51,meera.reddy14,EMP0014,pooja@protonmail.com,1,14833,1,1
E000342,2026-01-09 08:26:21,meera.reddy14,EMP0014,suresh.joshi45@company-intranet.local,0,153,0,0
E000343,2026-01-07 10:38:22,meera.reddy14,EMP0014,tanya.khan15@company-intranet.local,0,478,0,0
E000344,2026-01-01 14:10:54,meera.reddy14,EMP0014,neha.naidu12@company-intranet.local,0,65,0,0
E000345,2026-01-10 23:27:56,meera.reddy14,EMP0014,sameer@protonmail.com,1,7089,1,1
E000346,2026-01-09 15:39:04,tanya.khan15,EMP0015,vikram.naidu25@company-intranet.local,0,19,0,0
E000347,2026-01-06 08:45:06,tanya.khan15,EMP0015,lakshmi.naidu6@company-intranet.local,0,195,1,0
E000348,2026-01-17 12:33:40,tanya.khan15,EMP0015,vikram.naidu25@company-intranet.local,0,35,0,0
E000349,2026-02-04 01:30:37,tanya.khan15,EMP0015,arjun.mehta34@company-intranet.local,0,207,0,0
E000350,2026-02-01 23:08:12,tanya.khan15,EMP0015,rajesh.iyer56@company-intranet.local,0,45,0,0
E000351,2026-02-06 13:22:28,tanya.khan15,EMP0015,manoj.sharma60@company-intranet.local,0,407,0,0
E000352,2026-01-18 11:45:26,tanya.khan15,EMP0015,anjali.kapoor51@company-intranet.local,0,139,0,0
E000353,2026-02-10 15:04:09,tanya.khan15,EMP0015,vikram.reddy47@company-intranet.local,0,61,0,0
E000354,2026-01-04 08:16:14,tanya.khan15,EMP0015,manoj.menon48@company-intranet.local,0,393,0,0
E000355,2026-01-22 09:22:44,tanya.khan15,EMP0015,rahul.gupta38@company-intranet.local,0,378,0,0
E000356,2026-02-04 05:35:22,tanya.khan15,EMP0015,kiran.iyer53@company-intranet.local,0,330,0,0
E000357,2026-01-24 22:32:11,tanya.khan15,EMP0015,neha.joshi20@company-intranet.local,0,70,0,0
E000358,2026-02-12 12:48:14,tanya.khan15,EMP0015,farah.chatterjee33@company-intranet.local,0,171,0,0
E000359,2026-01-24 15:17:03,tanya.khan15,EMP0015,yusuf.naidu3@company-intranet.local,0,351,0,0
E000360,2026-01-17 09:23:18,tanya.khan15,EMP0015,sameer.reddy42@company-intranet.local,0,244,0,0
E000361,2026-01-10 16:54:56,tanya.khan15,EMP0015,ritu.bhatt5@company-intranet.local,0,62,0,0
E000362,2026-01-13 08:45:28,tanya.khan15,EMP0015,farah.gupta19@company-intranet.local,0,399,1,0
E000363,2026-02-09 15:46:31,tanya.khan15,EMP0015,karthik.rao44@company-intranet.local,0,486,1,0
E000364,2026-01-06 11:57:49,tanya.khan15,EMP0015,swati.bose26@company-intranet.local,0,396,0,0
E000365,2026-01-16 14:41:41,tanya.khan15,EMP0015,karthik.rao44@company-intranet.local,0,385,0,0
E000366,2026-02-01 08:12:55,tanya.khan15,EMP0015,karthik.bose54@company-intranet.local,0,289,1,0
E000367,2026-01-25 14:52:04,tanya.khan15,EMP0015,anjali.mehta58@company-intranet.local,0,248,0,0
E000368,2026-01-01 14:03:51,tanya.khan15,EMP0015,rohan.joshi55@company-intranet.local,0,39,1,0
E000369,2026-01-25 19:52:02,tanya.khan15,EMP0015,kavya.patil17@company-intranet.local,0,173,1,0
E000370,2026-02-10 08:24:38,tanya.khan15,EMP0015,anjali.kapoor51@company-intranet.local,0,122,0,0
E000371,2026-02-04 12:09:17,tanya.khan15,EMP0015,rahul.khan40@company-intranet.local,0,462,0,0
E000372,2026-01-22 16:56:19,tanya.khan15,EMP0015,farah.iyer1@company-intranet.local,0,23,1,0
E000373,2026-02-10 15:32:04,kiran.joshi16,EMP0016,isha.pillai46@company-intranet.local,0,451,0,0
E000374,2026-01-29 11:18:32,kiran.joshi16,EMP0016,anjali.mehta58@company-intranet.local,0,39,0,0
E000375,2026-01-23 22:17:16,kiran.joshi16,EMP0016,kavya.patil17@company-intranet.local,0,474,1,0
E000376,2026-01-24 09:27:03,kiran.joshi16,EMP0016,kiran.iyer53@company-intranet.local,0,277,0,0
E000377,2026-02-04 16:44:04,kiran.joshi16,EMP0016,rajesh.sharma31@company-intranet.local,0,313,1,0
E000378,2026-01-14 11:50:35,kiran.joshi16,EMP0016,swati.das7@company-intranet.local,0,12,1,0
E000379,2026-02-13 14:58:51,kiran.joshi16,EMP0016,vikram.reddy47@company-intranet.local,0,347,0,0
E000380,2026-01-16 13:07:09,kiran.joshi16,EMP0016,yusuf.das35@company-intranet.local,0,238,1,0
E000381,2026-02-02 14:55:34,kiran.joshi16,EMP0016,manoj.menon48@company-intranet.local,0,202,1,0
E000382,2026-02-06 13:37:33,kiran.joshi16,EMP0016,farah.chatterjee33@company-intranet.local,0,402,0,0
E000383,2026-02-14 13:19:20,kiran.joshi16,EMP0016,rajesh.sharma31@company-intranet.local,0,301,1,0
E000384,2026-01-09 16:06:17,kiran.joshi16,EMP0016,karthik.bose54@company-intranet.local,0,235,1,0
E000385,2026-01-09 09:14:02,kiran.joshi16,EMP0016,swati.kapoor52@company-intranet.local,0,50,1,0
E000386,2026-02-08 12:24:45,kiran.joshi16,EMP0016,kavya.patil17@company-intranet.local,0,94,0,0
E000387,2026-01-09 17:53:35,kiran.joshi16,EMP0016,sameer.reddy42@company-intranet.local,0,120,1,0
E000388,2026-01-29 08:15:15,kiran.joshi16,EMP0016,farah.pillai37@company-intranet.local,0,410,0,0
E000389,2026-01-10 21:41:42,kiran.joshi16,EMP0016,varun.iyer36@company-intranet.local,0,260,0,0
E000390,2026-01-26 17:10:56,kiran.joshi16,EMP0016,farah.pillai37@company-intranet.local,0,112,0,0
E000391,2026-02-03 16:59:03,kiran.joshi16,EMP0016,isha.pillai46@company-intranet.local,0,300,1,0
E000392,2026-01-14 08:07:02,kiran.joshi16,EMP0016,kiran.iyer53@company-intranet.local,0,64,0,0
E000393,2026-01-12 09:56:00,kiran.joshi16,EMP0016,vikram.menon2@company-intranet.local,0,37,1,0
E000394,2026-02-03 10:27:24,kiran.joshi16,EMP0016,deepak.gupta8@company-intranet.local,0,28,0,0
E000395,2026-02-02 16:38:42,kiran.joshi16,EMP0016,rajesh.iyer56@company-intranet.local,0,290,1,0
E000396,2026-01-31 14:07:00,kiran.joshi16,EMP0016,varun.iyer36@company-intranet.local,0,47,0,0
E000397,2026-01-13 10:50:05,kiran.joshi16,EMP0016,farah.gupta19@company-intranet.local,0,36,1,0
E000398,2026-01-16 17:18:59,kiran.joshi16,EMP0016,divya.verma21@company-intranet.local,0,337,0,0
E000399,2026-02-11 18:37:32,kiran.joshi16,EMP0016,sneha.verma49@company-intranet.local,0,29,0,0
E000400,2026-01-18 11:48:49,kiran.joshi16,EMP0016,rohan.joshi55@company-intranet.local,0,286,1,0
E000401,2026-01-09 08:19:26,kiran.joshi16,EMP0016,rajesh.iyer56@company-intranet.local,0,306,0,0
E000402,2026-02-13 15:02:00,kiran.joshi16,EMP0016,manoj.khan13@company-intranet.local,0,380,0,0
E000403,2026-01-30 16:25:58,kiran.joshi16,EMP0016,neha.naidu12@company-intranet.local,0,6,0,0
E000404,2026-01-18 18:47:37,kiran.joshi16,EMP0016,vikram.naidu25@company-intranet.local,0,229,0,0
E000405,2026-01-22 02:44:02,kiran.joshi16,EMP0016,tanya.verma28@company-intranet.local,0,226,1,0
E000406,2026-01-25 11:05:04,kiran.joshi16,EMP0016,farah.iyer1@company-intranet.local,0,468,1,0
E000407,2026-01-26 17:19:55,kiran.joshi16,EMP0016,lakshmi.naidu6@company-intranet.local,0,367,0,0
E000408,2026-01-15 22:00:51,kiran.joshi16,EMP0016,deepak.bose29@company-intranet.local,0,282,0,0
E000409,2026-01-07 10:52:59,kiran.joshi16,EMP0016,deepak.naidu59@company-intranet.local,0,307,0,0
E000410,2026-02-09 11:33:39,kiran.joshi16,EMP0016,farah.iyer1@company-intranet.local,0,193,1,0
E000411,2026-01-13 11:35:12,kiran.joshi16,EMP0016,farah.gupta19@company-intranet.local,0,288,0,0
E000412,2026-01-25 12:36:36,kiran.joshi16,EMP0016,rahul.khan40@company-intranet.local,0,212,0,0
E000413,2026-02-08 11:00:33,kavya.patil17,EMP0017,tanya.khan15@company-intranet.local,0,281,0,0
E000414,2026-02-05 12:57:40,kavya.patil17,EMP0017,farah.pillai37@company-intranet.local,0,65,0,0
E000415,2026-02-03 23:42:41,kavya.patil17,EMP0017,isha.naidu32@company-intranet.local,0,405,1,0
E000416,2026-01-05 10:23:51,kavya.patil17,EMP0017,rahul.gupta38@company-intranet.local,0,224,0,0
E000417,2026-01-24 11:04:36,kavya.patil17,EMP0017,pooja.bhatt30@company-intranet.local,0,464,0,0
E000418,2026-01-02 14:15:08,kavya.patil17,EMP0017,vikram.menon2@company-intranet.local,0,487,0,0
E000419,2026-01-09 11:44:48,kavya.patil17,EMP0017,varun.saxena23@company-intranet.local,0,237,1,0
E000420,2026-02-03 13:53:55,kavya.patil17,EMP0017,neha.naidu12@company-intranet.local,0,199,0,0
E000421,2026-01-20 21:35:54,kavya.patil17,EMP0017,farah.iyer1@company-intranet.local,0,394,1,0
E000422,2026-01-24 18:04:50,kavya.patil17,EMP0017,pooja.bhatt30@company-intranet.local,0,189,0,0
E000423,2026-02-02 09:07:29,kavya.patil17,EMP0017,isha.naidu32@company-intranet.local,0,238,0,0
E000424,2026-01-06 14:08:31,kavya.patil17,EMP0017,farah.gupta19@company-intranet.local,0,202,1,0
E000425,2026-01-12 15:06:34,kavya.patil17,EMP0017,karthik.rao44@company-intranet.local,0,413,1,0
E000426,2026-02-05 08:05:38,kavya.patil17,EMP0017,isha.pillai46@company-intranet.local,0,308,0,0
E000427,2026-01-09 11:11:10,kavya.patil17,EMP0017,sneha.joshi10@company-intranet.local,0,313,0,0
E000428,2026-01-22 12:04:28,kavya.patil17,EMP0017,rohan.sharma4@company-intranet.local,0,420,1,0
E000429,2026-01-17 14:23:17,kavya.patil17,EMP0017,deepak.naidu59@company-intranet.local,0,72,0,0
E000430,2026-02-05 10:18:23,kavya.patil17,EMP0017,isha.naidu32@company-intranet.local,0,431,0,0
E000431,2026-01-21 11:32:08,kavya.patil17,EMP0017,farah.iyer1@company-intranet.local,0,437,1,0
E000432,2026-01-10 07:55:23,kavya.patil17,EMP0017,isha.naidu32@company-intranet.local,0,430,0,0
E000433,2026-02-06 01:46:03,kavya.patil17,EMP0017,ritu.bhatt5@company-intranet.local,0,328,0,0
E000434,2026-01-15 18:57:21,kavya.patil17,EMP0017,vikram.nair27@company-intranet.local,0,145,0,0
E000435,2026-01-30 08:52:08,kavya.patil17,EMP0017,meera.das18@company-intranet.local,0,438,0,0
E000436,2026-01-12 12:58:35,kavya.patil17,EMP0017,rahul.khan40@company-intranet.local,0,172,1,0
E000437,2026-01-18 00:05:31,kavya.patil17,EMP0017,arjun.mehta34@company-intranet.local,0,338,1,0
E000438,2026-01-12 08:16:45,kavya.patil17,EMP0017,deepak.bose29@company-intranet.local,0,128,0,0
E000439,2026-01-09 23:04:24,kavya.patil17,EMP0017,manoj.sharma60@company-intranet.local,0,282,0,0
E000440,2026-01-31 06:50:22,meera.das18,EMP0018,varun.iyer36@company-intranet.local,0,333,1,0
E000441,2026-01-04 07:36:23,meera.das18,EMP0018,farah.iyer1@company-intranet.local,0,317,0,0
E000442,2026-01-30 16:06:52,meera.das18,EMP0018,nikhil.kapoor43@company-intranet.local,0,49,0,0
E000443,2026-01-12 11:47:56,meera.das18,EMP0018,yusuf.naidu3@company-intranet.local,0,385,0,0
E000444,2026-01-15 19:55:50,meera.das18,EMP0018,deepak.bose29@company-intranet.local,0,32,1,0
E000445,2026-01-09 08:02:29,meera.das18,EMP0018,ritu.bhatt5@company-intranet.local,0,419,0,0
E000446,2026-02-07 09:00:00,meera.das18,EMP0018,rajesh.sharma31@company-intranet.local,0,136,1,0
E000447,2026-02-11 07:32:36,meera.das18,EMP0018,anjali.kapoor51@company-intranet.local,0,164,1,0
E000448,2026-01-21 14:14:51,meera.das18,EMP0018,sameer.reddy42@company-intranet.local,0,77,1,0
E000449,2026-02-03 11:37:35,meera.das18,EMP0018,farah.pillai37@company-intranet.local,0,114,0,0
E000450,2026-01-23 08:16:17,meera.das18,EMP0018,rajesh.sharma31@company-intranet.local,0,397,0,0
E000451,2026-01-27 16:05:39,meera.das18,EMP0018,anjali.kapoor51@company-intranet.local,0,374,1,0
E000452,2026-01-10 21:12:51,meera.das18,EMP0018,neha.joshi20@company-intranet.local,0,420,1,0
E000453,2026-01-06 08:49:46,meera.das18,EMP0018,rohan.chatterjee50@company-intranet.local,0,41,0,0
E000454,2026-01-17 10:09:22,meera.das18,EMP0018,rohan.chatterjee50@company-intranet.local,0,292,1,0
E000455,2026-01-26 08:11:04,farah.gupta19,EMP0019,pooja.bhatt30@company-intranet.local,0,461,0,0
E000456,2026-01-14 20:50:50,farah.gupta19,EMP0019,vikram.reddy47@company-intranet.local,0,189,0,0
E000457,2026-01-17 12:56:52,farah.gupta19,EMP0019,kiran.joshi16@company-intranet.local,0,177,0,0
E000458,2026-01-27 12:25:55,farah.gupta19,EMP0019,meera.das18@company-intranet.local,0,284,0,0
E000459,2026-01-03 15:28:12,farah.gupta19,EMP0019,rahul.gupta38@company-intranet.local,0,285,0,0
E000460,2026-01-17 17:59:34,farah.gupta19,EMP0019,farah.chatterjee33@company-intranet.local,0,104,1,0
E000461,2026-01-20 20:20:51,farah.gupta19,EMP0019,tanya.khan15@company-intranet.local,0,200,1,0
E000462,2026-01-20 11:08:34,farah.gupta19,EMP0019,rohan.sharma4@company-intranet.local,0,174,0,0
E000463,2026-01-04 11:28:59,farah.gupta19,EMP0019,meera.das18@company-intranet.local,0,365,0,0
E000464,2026-01-26 10:39:21,farah.gupta19,EMP0019,varun.saxena23@company-intranet.local,0,45,0,0
E000465,2026-01-26 08:36:11,farah.gupta19,EMP0019,vikram.reddy47@company-intranet.local,0,427,0,0
E000466,2026-02-08 03:59:21,farah.gupta19,EMP0019,anjali.mehta58@company-intranet.local,0,397,0,0
E000467,2026-01-07 04:40:44,farah.gupta19,EMP0019,neha.joshi20@company-intranet.local,0,379,0,0
E000468,2026-02-12 22:06:56,farah.gupta19,EMP0019,tanya.khan15@company-intranet.local,0,56,0,0
E000469,2026-01-07 11:32:24,farah.gupta19,EMP0019,swati.das7@company-intranet.local,0,312,1,0
E000470,2026-01-02 08:51:18,farah.gupta19,EMP0019,isha.pillai46@company-intranet.local,0,487,0,0
E000471,2026-02-13 10:43:44,farah.gupta19,EMP0019,neha.naidu12@company-intranet.local,0,91,1,0
E000472,2026-01-02 11:39:23,farah.gupta19,EMP0019,deepak.naidu59@company-intranet.local,0,124,0,0
E000473,2026-01-18 14:05:43,farah.gupta19,EMP0019,neha.naidu12@company-intranet.local,0,5,0,0
E000474,2026-02-12 08:28:57,farah.gupta19,EMP0019,divya.verma21@company-intranet.local,0,406,1,0
E000475,2026-01-23 16:03:00,farah.gupta19,EMP0019,rahul.bhatt11@company-intranet.local,0,445,0,0
E000476,2026-02-14 17:05:20,farah.gupta19,EMP0019,deepak.gupta8@company-intranet.local,0,177,0,0
E000477,2026-01-12 17:22:51,farah.gupta19,EMP0019,sameer.reddy42@company-intranet.local,0,356,1,0
E000478,2026-02-07 09:40:56,farah.gupta19,EMP0019,rahul.khan40@company-intranet.local,0,178,0,0
E000479,2026-01-29 09:53:31,farah.gupta19,EMP0019,swati.das7@company-intranet.local,0,396,0,0
E000480,2026-01-13 16:29:38,farah.gupta19,EMP0019,varun.iyer36@company-intranet.local,0,30,0,0
E000481,2026-02-07 14:41:01,farah.gupta19,EMP0019,deepak.naidu59@company-intranet.local,0,123,1,0
E000482,2026-01-05 05:25:18,farah.gupta19,EMP0019,karthik.rao44@company-intranet.local,0,323,0,0
E000483,2026-01-20 15:00:13,farah.gupta19,EMP0019,suresh.joshi45@company-intranet.local,0,464,1,0
E000484,2026-01-08 00:22:08,farah.gupta19,EMP0019,yusuf.naidu3@company-intranet.local,0,454,0,0
E000485,2026-01-28 04:39:44,farah.gupta19,EMP0019,sneha.verma49@company-intranet.local,0,150,0,0
E000486,2026-01-05 12:40:39,farah.gupta19,EMP0019,deepak.naidu59@company-intranet.local,0,53,0,0
E000487,2026-02-11 10:39:39,farah.gupta19,EMP0019,anjali.mehta58@company-intranet.local,0,94,1,0
E000488,2026-01-23 10:48:15,farah.gupta19,EMP0019,deepak.naidu59@company-intranet.local,0,196,1,0
E000489,2026-01-22 08:23:24,neha.joshi20,EMP0020,ritu.bhatt5@company-intranet.local,0,22,0,0
E000490,2026-01-27 20:36:36,neha.joshi20,EMP0020,farah.iyer1@company-intranet.local,0,334,0,0
E000491,2026-01-26 13:58:58,neha.joshi20,EMP0020,kiran.iyer53@company-intranet.local,0,285,0,0
E000492,2026-01-05 12:45:28,neha.joshi20,EMP0020,rajesh.sharma31@company-intranet.local,0,139,0,0
E000493,2026-02-14 17:30:32,neha.joshi20,EMP0020,meera.das18@company-intranet.local,0,360,1,0
E000494,2026-01-09 14:13:42,neha.joshi20,EMP0020,manoj.khan13@company-intranet.local,0,296,0,0
E000495,2026-01-20 13:23:55,neha.joshi20,EMP0020,tanya.khan15@company-intranet.local,0,15,0,0
E000496,2026-01-26 12:24:48,neha.joshi20,EMP0020,rohan.joshi55@company-intranet.local,0,438,0,0
E000497,2026-01-22 10:13:10,neha.joshi20,EMP0020,isha.saxena41@company-intranet.local,0,183,0,0
E000498,2026-01-05 12:24:20,neha.joshi20,EMP0020,kavya.patil17@company-intranet.local,0,71,0,0
